ID,GT_NO2
X5561,1.220733650508955e+17
X5953,1.2228694426572054e+17
X6701,1.2225761212160907e+17
X6877,1.2229761356001458e+17
PD03,1.4076897124455331e+17
TV03,1.406683713011175e+17
X5561,1.2198318048750642e+17
X5953,1.315197328671445e+17
X6701,1.3148887428770853e+17
X6877,1.3152656551745664e+17
PD03,1.771862738319054e+17
TV03,1.7694918805137613e+17
X5561,1.6131000400915555e+17
X5953,1.7748673574308115e+17
X6701,1.696681472149271e+17
X6877,1.773669747582742e+17
PD03,1.4093064643063538e+17
TV03,1.4091785267907803e+17
X5561,1.2216092726627371e+17
X5953,1.4117712477012835e+17
X6701,1.4109575175259176e+17
X6877,1.4110796123054539e+17
PD03,1.2236986803842333e+17
TV03,1.222826033011107e+17
X5561,1.2216958557553067e+17
X5953,1.224157642710276e+17
X6701,1.2237822998286981e+17
X6877,1.2239145077668413e+17
PD03,1.2229774086462232e+17
TV03,1.2228308219262173e+17
X5561,1.2216043816332835e+17
X5953,1.2240577987232909e+17
X6701,1.2240710838430925e+17
X6877,1.2238768406447168e+17
PD03,1.4090271200081066e+17
TV03,1.4085511923193984e+17
X5561,1.4067780076249656e+17
X5953,1.4109895970591862e+17
X6701,1.4101603389430907e+17
X6877,1.4104436161560715e+17
PD03,1.4092798993494435e+17
TV03,1.4079139228904842e+17
X5561,1.613781869270581e+17
X5953,1.6136224643946342e+17
X6701,1.6136196179673962e+17
X6877,1.6136353549312016e+17
PD03,1.6209503612115853e+17
TV03,1.6184665911298845e+17
X5561,1.6141365858160077e+17
X5953,1.622026542615417e+17
X6701,1.620907088234193e+17
X6877,1.6196211981502282e+17
PD03,1.6213117495219254e+17
TV03,1.6182998176104096e+17
X5561,1.614540037529366e+17
X5953,1.6223803458283658e+17
X6701,1.6209799810031082e+17
X6877,1.6216466615499232e+17
PD03,1.61937986568863e+17
TV03,1.6184170125554864e+17
X5561,1.614723439755204e+17
X5953,1.6222903747334378e+17
X6701,1.621174647907614e+17
X6877,1.6215826432872403e+17
PD03,1.4100235337276155e+17
TV03,1.4085797695799806e+17
X5561,1.6139145864820595e+17
X5953,1.5747334046957674e+17
X6701,1.6202242604076938e+17
X6877,1.4099492035450176e+17
PD03,1.6191884954239574e+17
TV03,1.616309106836724e+17
X5561,1.688960313543703e+17
X5953,1.6203979317474333e+17
X6701,1.619113645570344e+17
X6877,1.6198031882918752e+17
PD03,1.618629218698118e+17
TV03,1.616705563786854e+17
X5561,1.61260165357649e+17
X5953,1.6204995347220048e+17
X6701,1.61912742742675e+17
X6877,1.6199453769556666e+17
PD03,1.6195754639311517e+17
TV03,1.6163876555125146e+17
X5561,1.6133686001508816e+17
X5953,1.6207044609754976e+17
X6701,1.6196175160582957e+17
X6877,1.620183248742508e+17
PD03,1.6182086151604234e+17
TV03,1.616456265707913e+17
X5561,1.6129289459689174e+17
X5953,1.6205340231831328e+17
X6701,1.61936786778557e+17
X6877,1.6196991503188115e+17
PD03,1.6196455848977693e+17
TV03,1.617241364587557e+17
X5561,1.6132314460373306e+17
X5953,1.6212284542694544e+17
X6701,1.6192924829215203e+17
X6877,1.6205496034825222e+17
PD03,1.4092237442280059e+17
TV03,1.4086293664551874e+17
X5561,1.4063875560277029e+17
X5953,1.4106758881585427e+17
X6701,1.4099243124141934e+17
X6877,1.4096745853927133e+17
PD03,1.223010826488522e+17
TV03,1.2226767598706014e+17
X5561,1.2214350731767085e+17
X5953,1.2239441904396906e+17
X6701,1.2235314121061445e+17
X6877,1.2232509006147603e+17
PD03,1.4106710959241246e+17
TV03,1.4090374733802096e+17
X5561,1.4063083080798349e+17
X5953,1.4114952878173709e+17
X6701,1.4108118587772851e+17
X6877,1.4111761572147082e+17
PD03,1.2227473519859733e+17
TV03,1.222567067058322e+17
X5561,1.2215050409945227e+17
X5953,1.2240539142760163e+17
X6701,1.2236200412390872e+17
X6877,1.2232002297063133e+17
PD03,1.2232004573432664e+17
TV03,1.2221443952583491e+17
X5561,1.2220211345417467e+17
X5953,1.2220436195381485e+17
X6701,1.222063414978885e+17
X6877,1.2220814207018219e+17
PD03,1.4082829191578514e+17
TV03,1.4069216126784416e+17
X5561,1.4047262555067142e+17
X5953,1.4090578670566136e+17
X6701,1.4083264388988309e+17
X6877,1.40872112873523e+17
PD03,1.408218276283129e+17
TV03,1.4067867681562011e+17
X5561,1.4043443249973134e+17
X5953,1.4088664964730373e+17
X6701,1.4081779842350622e+17
X6877,1.4082899038628208e+17
PD03,1.4075186086221178e+17
TV03,1.406573271788494e+17
X5561,1.4044642809394413e+17
X5953,1.4086580462882595e+17
X6701,1.4078885919214565e+17
X6877,1.4083676784837818e+17
PD03,1.2218988648019304e+17
TV03,1.2213754821905634e+17
X5561,1.404662879461051e+17
X5953,1.4035965643089222e+17
X6701,1.4081711577869834e+17
X6877,1.2223488668333949e+17
PD03,1.2219791521307578e+17
TV03,1.2216260190737717e+17
X5561,1.2215468156201638e+17
X5953,1.2227979599097403e+17
X6701,1.222734197039207e+17
X6877,1.2226267078795822e+17
PD03,1.407242094139615e+17
TV03,1.4062862904937498e+17
X5561,1.611140751113703e+17
X5953,1.409050810315832e+17
X6701,1.4086930543942894e+17
X6877,1.408456140066114e+17
PD03,1.409123272282743e+17
TV03,1.408639123740397e+17
X5561,1.4065340609838782e+17
X5953,1.4109532422768978e+17
X6701,1.4101820067754603e+17
X6877,1.4107110251927934e+17
PD03,1.2231259696841706e+17
TV03,1.2218151357284144e+17
X5561,1.2209235664706626e+17
X5953,1.2238999786546474e+17
X6701,1.2231119708210611e+17
X6877,1.2233599153385806e+17
PD03,1.4073184841437749e+17
TV03,1.4065844812548387e+17
X5561,1.4046005792323026e+17
X5953,1.4088758460905837e+17
X6701,1.4082487180388258e+17
X6877,1.4081088221062808e+17
PD03,1.2224528864408813e+17
TV03,1.2216389773620147e+17
X5561,1.2204423014813963e+17
X5953,1.2226891037574336e+17
X6701,1.2222957943864235e+17
X6877,1.2229469773544678e+17
PD03,1.2219554694994922e+17
TV03,1.2216735070944736e+17
X5561,1.2206542131137378e+17
X5953,1.2226511749383718e+17
X6701,1.222711639214374e+17
X6877,1.22259930013325e+17
PD03,1.05822414072032e+17
TV03,1.0576339449671362e+17
X5561,1.0571088522636544e+17
X5953,1.0581861318216634e+17
X6701,1.0579605436533723e+17
X6877,1.058059664402109e+17
PD03,1.0579298879653674e+17
TV03,1.057807594924441e+17
X5561,1.221549572042306e+17
X5953,1.1409348421283712e+17
X6701,1.1407253105283381e+17
X6877,1.0582553507761646e+17
PD03,1.2222672916402088e+17
TV03,1.2223614603227507e+17
X5561,1.2210348745371226e+17
X5953,1.2230378680688304e+17
X6701,1.2228148432128048e+17
X6877,1.2230297277401085e+17
PD03,1.2230304580194746e+17
TV03,1.4071693197515462e+17
X5561,1.4069920899572845e+17
X5953,1.4069778880887246e+17
X6701,1.4071061112741562e+17
X6877,1.4070280278293304e+17
PD03,1.6159013716179005e+17
TV03,1.6146040633675066e+17
X5561,1.6106025441894586e+17
X5953,1.6186562896464413e+17
X6701,1.6175007686046966e+17
X6877,1.6183130775648214e+17
PD03,1.6161258405480864e+17
TV03,1.6135139107318618e+17
X5561,1.6096970779773763e+17
X5953,1.61759173242511e+17
X6701,1.6163494411494896e+17
X6877,1.616844448418876e+17
PD03,1.6168906979888454e+17
TV03,1.614325665429811e+17
X5561,1.6110551184395667e+17
X5953,1.6183535423741142e+17
X6701,1.616967458534263e+17
X6877,1.61790850393496e+17
PD03,1.2222249958994902e+17
TV03,1.4069209166173853e+17
X5561,1.220483420333696e+17
X5953,1.2228217881585976e+17
X6701,1.2224607640002694e+17
X6877,1.222666915431011e+17
PD03,1.2226676457103773e+17
TV03,1.2214302666241925e+17
X5561,1.2203612356037763e+17
X5953,1.2225835078736173e+17
X6701,1.2222580079181448e+17
X6877,1.2223903775041923e+17
PD03,1.408067749950894e+17
TV03,1.4064758630575818e+17
X5561,1.4044316537174397e+17
X5953,1.4092584157968803e+17
X6701,1.4086879958121966e+17
X6877,1.4086378244896034e+17
PD03,1.4091584253829248e+17
TV03,1.4075523914379498e+17
X5561,1.4050609057677984e+17
X5953,1.4098242558884624e+17
X6701,1.409269020006693e+17
X6877,1.4094386139410045e+17
PD03,1.771123185396529e+17
TV03,1.7691486610705296e+17
X5561,1.6886893866993194e+17
X5953,1.697232645936835e+17
X6701,1.695918343069177e+17
X6877,1.7733784161746544e+17
PD03,1.4089771781040163e+17
TV03,1.5129264954659606e+17
X5561,1.221459950407242e+17
X5953,1.4111384639450328e+17
X6701,1.2238781745094851e+17
X6877,1.4104543886402813e+17
PD03,1.2230984500156998e+17
TV03,1.2223955315781955e+17
X5561,1.221201692605445e+17
X5953,1.2235286580191464e+17
X6701,1.2232448061758725e+17
X6877,1.2233452857742626e+17
PD03,1.2228767901832069e+17
TV03,1.2220687509425227e+17
X5561,1.2208459041792549e+17
X5953,1.2232133870183843e+17
X6701,1.2228562889349136e+17
X6877,1.2230241138702048e+17
PD03,1.0579052761497157e+17
TV03,1.0574759085195242e+17
X5561,1.2209934147566216e+17
X5953,1.2208904661984715e+17
X6701,1.2231047769590074e+17
X6877,1.0580360828959498e+17
PD03,1.0577728450880907e+17
TV03,1.0578626741216858e+17
X5561,1.0578470657611104e+17
X5953,1.0579547727504672e+17
X6701,1.0579187619628472e+17
X6877,1.0578691326247406e+17
PD03,1.2223078562402504e+17
TV03,1.221860749792663e+17
X5561,1.2212791096683523e+17
X5953,1.2237105381160629e+17
X6701,1.2234674628488075e+17
X6877,1.222914661840621e+17
PD03,1.2225253689082448e+17
TV03,1.2222252538842691e+17
X5561,1.220851844055295e+17
X5953,1.2240178245886947e+17
X6701,1.2236376078085142e+17
X6877,1.2238569112004454e+17
PD03,1.2231753939603659e+17
TV03,1.2225329810448637e+17
X5561,1.2211977323490117e+17
X5953,1.2236519159789734e+17
X6701,1.2234018093786635e+17
X6877,1.2236404866296408e+17
PD03,1.0580333942044523e+17
TV03,1.2222641191467138e+17
X5561,1.0575170123271877e+17
X5953,1.0586058919068581e+17
X6701,1.0584410903519046e+17
X6877,1.058464341045344e+17
PD03,1.2232844277801149e+17
TV03,1.222718123005495e+17
X5561,1.2214145403918565e+17
X5953,1.2237551057041664e+17
X6701,1.2234528980308981e+17
X6877,1.223582233738982e+17
PD03,1.2228013180611749e+17
TV03,1.4083859811868549e+17
X5561,1.2213063797303336e+17
X5953,1.2238920303324666e+17
X6701,1.2235734579656565e+17
X6877,1.223351670835965e+17
PD03,1.4098578539870427e+17
TV03,1.4084822689193214e+17
X5561,1.2214743128401669e+17
X5953,1.4107066770191643e+17
X6701,1.4099336071634434e+17
X6877,1.410875146956603e+17
PD03,1.2233975598068158e+17
TV03,1.4082417588116114e+17
X5561,1.2212738761622389e+17
X5953,1.2240716415629482e+17
X6701,1.2237086344545594e+17
X6877,1.223760954146937e+17
PD03,1.223692158424162e+17
TV03,1.222975959022303e+17
X5561,1.2219608580176574e+17
X5953,1.22412176031695e+17
X6701,1.2238543166774893e+17
X6877,1.2240356291268462e+17
PD03,1.0581508166543762e+17
TV03,1.0582257874920462e+17
X5561,1.0576733299374075e+17
X5953,1.0590703810428757e+17
X6701,1.0588252214918803e+17
X6877,1.0590031917301045e+17
PD03,1.2238241344853546e+17
TV03,1.2232091499288294e+17
X5561,1.2218536171631734e+17
X5953,1.2245287225906438e+17
X6701,1.2240825032191342e+17
X6877,1.2242179844754309e+17
PD03,1.0582750837396109e+17
TV03,1.0580220593142803e+17
X5561,1.0575467704827053e+17
X5953,1.058337368005498e+17
X6701,1.058172044261571e+17
X6877,1.058249129714661e+17
PD03,1.223088062951253e+17
TV03,1.2223520822882165e+17
X5561,1.2214636484704045e+17
X5953,1.2243571795641613e+17
X6701,1.2239149942781947e+17
X6877,1.2233112740507086e+17
PD03,1.2232945196103525e+17
TV03,1.2223723390886797e+17
X5561,1.2211956412755134e+17
X5953,1.2241005315116994e+17
X6701,1.2236033349590235e+17
X6877,1.2238198507906522e+17
PD03,1.2232051265980146e+17
TV03,1.2228103388812915e+17
X5561,1.221685144821759e+17
X5953,1.2241637180514206e+17
X6701,1.2236653892750117e+17
X6877,1.2237529435661874e+17
PD03,1.2224922352269992e+17
TV03,1.2222528476372816e+17
X5561,1.22174689352571e+17
X5953,1.223823319284151e+17
X6701,1.2236059435793998e+17
X6877,1.223778452208981e+17
PD03,1.2239191422517602e+17
TV03,1.222575402496747e+17
X5561,1.2213883266256848e+17
X5953,1.2243061083002357e+17
X6701,1.2235741189875528e+17
X6877,1.223777442858634e+17
PD03,1.2236380838659608e+17
TV03,1.2227224958596018e+17
X5561,1.2215958266486885e+17
X5953,1.2243700268018966e+17
X6701,1.2239231850796126e+17
X6877,1.2241815989176344e+17
PD03,1.058295041402957e+17
TV03,1.0579114421417842e+17
X5561,1.0576909236535355e+17
X5953,1.0586932235339758e+17
X6701,1.0585252199285963e+17
X6877,1.0585901333930613e+17
PD03,9.592748045744346e+16
TV03,9.593154538122454e+16
X5561,9.590985803258304e+16
X5953,9.599241718339389e+16
X6701,9.597961610026944e+16
X6877,9.597522776222413e+16
PD03,9.589952275062758e+16
TV03,1.0581122907119498e+17
X5561,9.588538725112112e+16
X5953,9.596315464462478e+16
X6701,9.59419209623207e+16
X6877,9.594873628957099e+16
PD03,1.0580653409684485e+17
TV03,1.0580550645995902e+17
X5561,9.58776463797834e+16
X5953,1.0090065856898998e+17
X6701,1.0089118642751616e+17
X6877,1.0585421316120712e+17
PD03,1.0576685270944421e+17
TV03,1.0581116711472853e+17
X5561,1.0575843361174862e+17
X5953,1.0586113593653829e+17
X6701,1.0584257063890989e+17
X6877,1.0585259405300779e+17
PD03,1.0585758482505062e+17
TV03,1.0584796996439109e+17
X5561,1.0578753886500507e+17
X5953,1.0590590865097018e+17
X6701,1.0588977512162344e+17
X6877,1.0589095631553285e+17
PD03,1.0587824586391749e+17
TV03,1.0583390031160973e+17
X5561,1.0576155742895002e+17
X5953,1.0587825161593322e+17
X6701,1.0586942443797461e+17
X6877,1.0587463754838427e+17
PD03,1.0580295190545994e+17
TV03,1.0580915095101974e+17
X5561,1.0575296489511843e+17
X5953,1.0581890225267629e+17
X6701,1.0580472410932493e+17
X6877,1.0581140217638694e+17
PD03,1.0576576890490018e+17
TV03,1.0574779269403114e+17
X5561,1.220701137928571e+17
X5953,1.058040414736868e+17
X6701,1.1401435530457246e+17
X6877,1.0578578444274698e+17
PD03,1.0575597225169986e+17
TV03,1.0576276742503696e+17
X5561,1.2204640246525742e+17
X5953,1.0578911770490376e+17
X6701,1.0577565727139262e+17
X6877,1.0581553459104883e+17
PD03,1.2231206684646501e+17
TV03,1.057935111943598e+17
X5561,1.221036333148948e+17
X5953,1.2239562763012163e+17
X6701,1.2236433926734243e+17
X6877,1.2234959340604205e+17
PD03,1.2233607152239726e+17
TV03,1.2226924960487317e+17
X5561,1.4060999691584496e+17
X5953,1.2241341891915722e+17
X6701,1.2238664004887848e+17
X6877,1.223864760392848e+17
PD03,1.223623773443934e+17
TV03,1.222620299474974e+17
X5561,1.4059812133663843e+17
X5953,1.410530059382763e+17
X6701,1.4096424835330917e+17
X6877,1.4103891339452373e+17
PD03,1.4095884478904933e+17
TV03,1.315175080952054e+17
X5561,1.3134705753107541e+17
X5953,1.3171134172907912e+17
X6701,1.3165368849938488e+17
X6877,1.409942147343911e+17
PD03,1.2229154853173494e+17
TV03,1.222622359837733e+17
X5561,1.2213554950091264e+17
X5953,1.2238390496471064e+17
X6701,1.223381751808156e+17
X6877,1.2236829401144168e+17
PD03,1.2231030852355918e+17
TV03,1.2224061411025702e+17
X5561,1.0573429691624302e+17
X5953,1.05833865695384e+17
X6701,1.0581638466372578e+17
X6877,1.0584951869126482e+17
PD03,1.0585213873360643e+17
TV03,1.058294789598812e+17
X5561,1.2216939021076034e+17
X5953,1.0589085242666451e+17
X6701,1.2234858467657051e+17
X6877,1.0588725871100752e+17
PD03,1.2230748711080518e+17
TV03,1.2226529254898298e+17
X5561,1.4057227012537826e+17
X5953,1.2238363771943214e+17
X6701,1.2233242711777936e+17
X6877,1.2238170910877546e+17
PD03,1.4084373711552566e+17
TV03,1.4073584565959608e+17
X5561,1.4050940444070538e+17
X5953,1.409856234515742e+17
X6701,1.4090926945846139e+17
X6877,1.409482530945068e+17
PD03,1.6180366476974205e+17
TV03,1.6161581950460115e+17
X5561,1.4054137289471142e+17
X5953,1.4098924072335586e+17
X6701,1.40916875975073e+17
X6877,1.5145807452074963e+17
PD03,1.4099048049718133e+17
TV03,1.4080889604479912e+17
X5561,1.221252162174383e+17
X5953,1.4105733825241402e+17
X6701,1.4092991919586902e+17
X6877,1.4097096609553422e+17
PD03,1.22269080313225e+17
TV03,1.2223978997791832e+17
X5561,1.2212566191036949e+17
X5953,1.223447398256846e+17
X6701,1.2231252876004064e+17
X6877,1.2232384567891574e+17
PD03,1.2232208819908202e+17
TV03,1.221885101448668e+17
X5561,1.2220206040001766e+17
X5953,1.2219578007976395e+17
X6701,1.2220144288624142e+17
X6877,1.2219332112634674e+17
PD03,1.0575847466760643e+17
TV03,1.0574522650709462e+17
X5561,1.0076372608832686e+17
X5953,1.0086610079636224e+17
X6701,1.0083602262362144e+17
X6877,1.0084517339042131e+17
PD03,8.253974644813288e+16
TV03,8.255115019165032e+16
X5561,9.589238197945467e+16
X5953,9.599481611619989e+16
X6701,9.594809543684403e+16
X6877,9.594202816214666e+16
PD03,9.590823262198318e+16
TV03,9.59008949339807e+16
X5561,1.0574025716161608e+17
X5953,9.980742393566194e+16
X6701,1.058256040836293e+17
X6877,9.591059200843862e+16
PD03,1.0582005093379696e+17
TV03,9.588852999079435e+16
X5561,1.221247241841812e+17
X5953,1.0584076943848011e+17
X6701,1.2240147869377773e+17
X6877,1.0590019535129077e+17
PD03,1.2234384776748944e+17
TV03,1.222747950268861e+17
X5561,1.221572849899126e+17
X5953,1.2241762055050379e+17
X6701,1.223761362995343e+17
X6877,1.2236725031398606e+17
PD03,1.223109433857599e+17
TV03,1.2227915637925186e+17
X5561,1.2214960028724318e+17
X5953,1.2241116659746547e+17
X6701,1.2236482015676736e+17
X6877,1.2233946646687248e+17
PD03,1.2229374062722022e+17
TV03,1.222434023026185e+17
X5561,1.0573762385585123e+17
X5953,1.1411407123081078e+17
X6701,1.1408574115899221e+17
X6877,1.2234293856028779e+17
PD03,1.0575330898662112e+17
TV03,1.0576900121549125e+17
X5561,1.0571419443772984e+17
X5953,1.0579972884077395e+17
X6701,1.0577870035533493e+17
X6877,1.0577688631689744e+17
PD03,1.2214502607065086e+17
TV03,1.2213431555617944e+17
X5561,1.4040598855612451e+17
X5953,1.4089971190480213e+17
X6701,1.4084851227940334e+17
X6877,1.4088986978197957e+17
PD03,1.2232019154897878e+17
TV03,1.2219516822038293e+17
X5561,1.4052867071566245e+17
X5953,1.4097986437123794e+17
X6701,1.4096181033390414e+17
X6877,1.4095844845367816e+17
PD03,1.4092018186810594e+17
TV03,1.4079843113985984e+17
X5561,1.4059641432142658e+17
X5953,1.410138024267318e+17
X6701,1.409575235719238e+17
X6877,1.4097180916249085e+17
PD03,1.4093349841066274e+17
TV03,1.4079287636425406e+17
X5561,1.4053581235441117e+17
X5953,1.410256503510711e+17
X6701,1.4094313164705845e+17
X6877,1.4098581729308096e+17
PD03,1.2228305905379195e+17
TV03,1.222334840235297e+17
X5561,1.221248095096349e+17
X5953,1.2234603274804149e+17
X6701,1.2230513452390184e+17
X6877,1.2232827907171046e+17
PD03,1.0582501143854418e+17
TV03,1.222129894987266e+17
X5561,9.587192732102954e+16
X5953,1.0583413956411486e+17
X6701,1.058315422431373e+17
X6877,1.05838617848838e+17
PD03,8.257207746312902e+16
TV03,8.257794066197206e+16
X5561,7.086807067430227e+16
X5953,8.262384310494856e+16
X6701,7.089470706612125e+16
X6877,8.261051008083638e+16
PD03,8.257400096183382e+16
TV03,8.256225771240424e+16
X5561,7.086534865678843e+16
X5953,8.260331781568046e+16
X6701,8.260302225432829e+16
X6877,8.259834451366694e+16
PD03,1.0583258206583475e+17
TV03,1.0581807027416462e+17
X5561,1.1396951712286848e+17
X5953,1.0588863492076512e+17
X6701,1.058747943727187e+17
X6877,1.0585293552378818e+17
PD03,1.2230586472309997e+17
TV03,1.2227789884677198e+17
X5561,1.2218627440445491e+17
X5953,1.2239814777940818e+17
X6701,1.2236745047548966e+17
X6877,1.2238073400367322e+17
PD03,1.2224977917700637e+17
TV03,1.2225046269574136e+17
X5561,1.2212670203596702e+17
X5953,1.2235193010841082e+17
X6701,1.2231067467575307e+17
X6877,1.2232075269775582e+17
PD03,1.058019197098975e+17
TV03,1.0576383220550466e+17
X5561,1.0574116411825541e+17
X5953,1.0586915784235626e+17
X6701,1.058514665821384e+17
X6877,1.0586072624159038e+17
PD03,1.2232017472581482e+17
TV03,1.2223516366143803e+17
X5561,1.2210509622263192e+17
X5953,1.2232816576766181e+17
X6701,1.2228758057362021e+17
X6877,1.2234993450722619e+17
PD03,1.0585701715700949e+17
TV03,1.0585723393445382e+17
X5561,1.220841056729815e+17
X5953,1.0581759796431858e+17
X6701,1.2229301816890528e+17
X6877,1.0582674907970342e+17
PD03,1.058134558895559e+17
TV03,1.1401466258345554e+17
X5561,1.0573191601904152e+17
X5953,1.0584313007450069e+17
X6701,1.0581195168789149e+17
X6877,1.0581961108196882e+17
PD03,1.0580280414140421e+17
TV03,1.0582957909211091e+17
X5561,1.2216153642446918e+17
X5953,1.141353248409895e+17
X6701,1.2236185348912018e+17
X6877,1.1412657262521693e+17
PD03,1.0583972171505496e+17
TV03,1.0576421602031546e+17
X5561,1.0575860062572528e+17
X5953,1.05887622637108e+17
X6701,1.058677060364038e+17
X6877,1.0586384391363888e+17
PD03,7.0826287603171224e+16
TV03,7.082522275372618e+16
X5561,7.085506194613956e+16
X5953,7.085843024637468e+16
X6701,7.08577751009915e+16
X6877,7.085808462392997e+16
PD03,9.589008126607266e+16
TV03,8.255328012317659e+16
X5561,1.0565669673959235e+17
X5953,9.593672647503509e+16
X6701,9.594605222745509e+16
X6877,9.594429423230043e+16
PD03,1.2226644401000064e+17
TV03,1.2219774844116072e+17
X5561,1.3130552769380176e+17
X5953,1.2232942521874518e+17
X6701,1.22239528202928e+17
X6877,1.222820971850508e+17
PD03,1.4094841642568992e+17
TV03,1.4074946280209e+17
X5561,1.4055828364557072e+17
X5953,1.410111501070913e+17
X6701,1.408971173600853e+17
X6877,1.4096626311317269e+17
PD03,1.223456390824292e+17
TV03,1.222091371393619e+17
X5561,1.2209518335463467e+17
X5953,1.2238874627509568e+17
X6701,1.2235676612496648e+17
X6877,1.2236681627284789e+17
PD03,1.0582773652235042e+17
TV03,1.0581268968066568e+17
X5561,1.2213381054810909e+17
X5953,1.2213349607202907e+17
X6701,1.2233190664861798e+17
X6877,1.0585514920526085e+17
PD03,1.2224502956690957e+17
TV03,1.2215164930164712e+17
X5561,1.2205999486533365e+17
X5953,1.2230415322640176e+17
X6701,1.2225752240114485e+17
X6877,1.2230326285894074e+17
PD03,9.592832148413826e+16
TV03,9.585410812200349e+16
X5561,9.585320473054091e+16
X5953,9.593956220847013e+16
X6701,9.593023981515802e+16
X6877,9.591973626886325e+16
PD03,9.590329979053187e+16
TV03,9.584267647123269e+16
X5561,1.0566112719814888e+17
X5953,1.0089771703281816e+17
X6701,1.0088479368176586e+17
X6877,1.0089174729640498e+17
PD03,1.2225822409245291e+17
TV03,1.2224746023041286e+17
X5561,1.2203882848551213e+17
X5953,1.2227028435761426e+17
X6701,1.2226820233816197e+17
X6877,1.222826564791154e+17
PD03,1.058776715031876e+17
TV03,9.590198041844909e+16
X5561,1.0575565068470746e+17
X5953,1.0589993352976936e+17
X6701,1.0588090461376168e+17
X6877,1.0588650643347149e+17
PD03,9.594652582453203e+16
TV03,9.589995008740942e+16
X5561,9.587265207025667e+16
X5953,9.597413676889397e+16
X6701,9.598099434154275e+16
X6877,9.598559136728966e+16
PD03,9.593245805690504e+16
TV03,9.591089624803477e+16
X5561,9.589908226196694e+16
X5953,9.597844527826216e+16
X6701,9.596256546393843e+16
X6877,9.597192901078869e+16
PD03,1.0585622405170531e+17
TV03,1.0581444164526915e+17
X5561,1.0576780589646502e+17
X5953,1.0590096853332298e+17
X6701,1.0586920006047634e+17
X6877,1.058725991254008e+17
PD03,1.0584280343168224e+17
TV03,1.0581582788623387e+17
X5561,9.5892961042357e+16
X5953,1.0588545770056317e+17
X6701,1.0090866945369611e+17
X6877,1.0587817200007682e+17
PD03,8.255664212293237e+16
TV03,8.922719033767357e+16
X5561,8.257436619744957e+16
X5953,8.25595329666333e+16
X6701,8.261121141784152e+16
X6877,8.256904927841395e+16
PD03,8.259146600750835e+16
TV03,8.256463346166949e+16
X5561,8.25707387571151e+16
X5953,8.26056666226458e+16
X6701,8.260760022782101e+16
X6877,8.259440815002691e+16
PD03,8.25610206821471e+16
TV03,8.253587477548397e+16
X5561,8.25490750502542e+16
X5953,8.259368051998437e+16
X6701,8.259757849278214e+16
X6877,8.258882112847394e+16
PD03,1.2229248535386837e+17
TV03,1.222143161919315e+17
X5561,1.221453600442365e+17
X5953,1.223701953181729e+17
X6701,1.2230258548626094e+17
X6877,1.22344681789206e+17
PD03,1.0581935146053242e+17
TV03,1.0576145549072539e+17
X5561,1.0572995152455826e+17
X5953,1.058466547092682e+17
X6701,1.0582624526357202e+17
X6877,1.0583819337698838e+17
PD03,7.668241134569318e+16
TV03,7.666723645125346e+16
X5561,8.252000978139491e+16
X5953,7.080834672661574e+16
X6701,8.253564432067395e+16
X6877,7.08285457648812e+16
PD03,1.0584626916547898e+17
TV03,1.0579300605827954e+17
X5561,1.2216946435452528e+17
X5953,1.0588347292004024e+17
X6701,1.0586514645255398e+17
X6877,1.0588121172982482e+17
PD03,1.2238148189137045e+17
TV03,1.2227445397927083e+17
X5561,1.0575042210187722e+17
X5953,1.2241548810960923e+17
X6701,1.0586698254486722e+17
X6877,1.2241340418626013e+17
PD03,1.0581274636695216e+17
TV03,1.0579164583822555e+17
X5561,1.0573792880416158e+17
X5953,1.0588084927945875e+17
X6701,1.0584490212099568e+17
X6877,1.058563681980882e+17
PD03,1.0577054838356619e+17
TV03,1.0576572650891965e+17
X5561,1.139391313013226e+17
X5953,1.0584842979032314e+17
X6701,1.0581212167521266e+17
X6877,1.0582873947899704e+17
PD03,1.222662634488074e+17
TV03,1.2223242736239702e+17
X5561,1.2212275255198741e+17
X5953,1.2234614723378083e+17
X6701,1.2234022944680706e+17
X6877,1.2235658918690163e+17
PD03,1.4098678073350238e+17
TV03,1.408203516482946e+17
X5561,1.221234009483351e+17
X5953,1.4106080107371082e+17
X6701,1.2225699880104734e+17
X6877,1.409895457876311e+17
PD03,1.05804717588575e+17
TV03,1.2219767578458643e+17
X5561,1.0573047894505891e+17
X5953,1.0585069330485099e+17
X6701,1.0583576498457835e+17
X6877,1.058426437582968e+17
PD03,1.2221257240599464e+17
TV03,1.2217888320791715e+17
X5561,1.0568644616762978e+17
X5953,1.0579406975222832e+17
X6701,1.0577330453316643e+17
X6877,1.222806587322188e+17
PD03,1.315408038277836e+17
TV03,1.4072801639049898e+17
X5561,1.3133489764920699e+17
X5953,1.3162793470910106e+17
X6701,1.3160869888449941e+17
X6877,1.3160390557768685e+17
PD03,1.617624712544485e+17
TV03,1.6159035478939008e+17
X5561,1.5091705929965594e+17
X5953,1.620002074705008e+17
X6701,1.6186314274221552e+17
X6877,1.6193786592748938e+17
PD03,1.4086087234117194e+17
TV03,1.4074266286023754e+17
X5561,1.405470708752875e+17
X5953,1.4102019660042357e+17
X6701,1.409506431758797e+17
X6877,1.4099431011831389e+17
PD03,1.4101757872691109e+17
TV03,1.4078310808969914e+17
X5561,1.4066819526583003e+17
